,Order Id,Column,Timestamp,Size,Price,Fees,Side
200,200,POWERGRID.NS,2017-11-15,9.0,116.2687759399414,0.0,Buy
201,201,RKFORGE.NS,2017-11-15,7.0,150.0,0.0,Buy
202,202,RCF.NS,2017-11-15,12.0,88.8499984741211,0.0,Buy
203,203,CONCOR.NS,2017-11-15,2.0,534.2999877929688,0.0,Buy
204,204,INDHOTEL.NS,2017-11-15,10.0,107.14860534667967,0.0,Buy
205,205,M&MFIN.NS,2017-11-15,4.0,268.2363586425781,0.0,Buy
206,206,GRAVITA.NS,2017-11-15,7.0,153.35000610351562,0.0,Buy
207,207,SAMMAANCAP.NS,2017-11-15,1.0,1074.119873046875,0.0,Buy
208,208,ONGC.NS,2017-11-15,6.0,180.6000061035156,0.0,Buy
209,209,AMBUJACEM.NS,2017-11-15,4.0,271.3500061035156,0.0,Buy
210,210,NBCC.NS,2017-11-15,12.0,90.6500015258789,0.0,Buy
211,211,PCBL.NS,2017-11-15,11.0,98.9000015258789,0.0,Buy
212,212,SCI.NS,2017-11-15,12.0,90.6999969482422,0.0,Buy
213,213,USHAMART.NS,2017-11-15,44.0,24.799999237060547,0.0,Buy
214,214,TRIVENI.NS,2017-11-15,12.0,91.0,0.0,Buy
215,215,FORTIS.NS,2017-11-15,8.0,137.0,0.0,Buy
216,216,OIL.NS,2017-11-15,7.0,156.6666717529297,0.0,Buy
217,217,PFC.NS,2017-11-15,11.0,99.91999816894533,0.0,Buy
218,218,TATASTEEL.NS,2017-11-15,17.0,64.6908187866211,0.0,Buy
219,219,HINDPETRO.NS,2017-11-15,4.0,275.3333435058594,0.0,Buy
220,220,POLYMED.NS,2017-11-15,4.0,275.45001220703125,0.0,Buy
221,221,RADICO.NS,2017-12-26,5.0,280.25,0.0,Sell
222,222,KIRLOSBROS.NS,2017-12-26,4.0,329.0,0.0,Sell
223,223,THERMAX.NS,2017-12-26,1.0,1226.050048828125,0.0,Sell
224,224,ABFRL.NS,2017-12-26,7.0,174.47018432617188,0.0,Sell
225,225,RKFORGE.NS,2017-12-26,7.0,169.94000244140625,0.0,Sell
226,226,ONGC.NS,2017-12-26,6.0,194.8500061035156,0.0,Sell
227,227,JYOTHYLAB.NS,2017-12-26,6.0,193.8999938964844,0.0,Sell
228,228,M&MFIN.NS,2017-12-26,4.0,290.7646789550781,0.0,Sell
229,229,TATASTEEL.NS,2017-12-26,17.0,68.02539825439453,0.0,Sell
230,230,FORTIS.NS,2017-12-26,8.0,143.75,0.0,Sell
